DIGNIDAD_CODIGO;OP_CODIGO;CANDIDATO_CODIGO;CANDIDATO_ORDEN;CANDIDATO_PROVINCIA_CODIGO;CANDIDATO_CANTON_CODIGO;CANDIDATO_PARROQUIA_CODIGO;CANDIDATO_NOMBRE;CANDIDATO_SEXO;CANDIDATO_EDAD_EXACTA;CANDIDATO_GRUPOS_DE_EDAD;SUPLENTE_NOMBRE.1;SUPLENTE_SEXO.1;SUPLENTE_EDAD_EXACTA.1;SUPLENTE_GRUPO_DE_EDAD.1;SUPLENTE_NOMBRE.2;SUPLENTE_SEXO.2;SUPLENTE_EDAD_EXACTA.2;SUPLENTE_GRUPO_DE_EDAD.2
7;1;7170000000018;4;17;0;0;FONSECA ORDONEZ LENIN MARINO;1;49,9754098360656;3;SALAZAR ALAVA PABLO EFRAIN;1;35,1369863013699;2; ; ; ; 
5;6;5021650000017;1;2;165;0;MELENDEZ GRANJA ALFONSO FARID;1;41,3260273972603;2;SALAZAR ALDAS LAURA CECILIA;2;27,5068493150685;1; ; ; ; 
5;10;5094000000034;2;9;400;0;SANCHEZ ROMERO LEYDA JOHANNA;2;21,2931506849315;1;SALAZAR ALVARADO DEYSI EDITH;2;28,0027397260274;1; ; ; ; 
7;48;7090000000002;2;9;0;0;JARAMILLO ZAMBRANO ROCIO DEL CARMEN;2;43,5616438356164;2;SALAZAR ALVAREZ JOSE MARIA;1;51,4520547945205;3; ; ; ; 
7;6;7090000000096;6;9;0;0;PELLACINI YEPEZ ANDRES ALBERTO;1;32,3972602739726;2;SALAZAR BAQUE PEDRO CARRENO;1;55,786301369863;3; ; ; ; 
5;48;5117400000002;2;11;740;0;URREGO AREVALO FRANCISCA;2;36,4301369863014;2;SALAZAR CASTILLO MARIA GRIMANEZA ISABEL;2;46,0819672131148;3; ; ; ; 
3;3;3090000000014;2;9;0;0;ESPINOZA DE LOS MONTEROS MITE ELENA AURORA;2;31,9972602739726;2;SALAZAR CASTRO SARAY NOEMI;2;37,3808219178082;2; ; ; ; 
5;3;5139100000002;2;13;910;0;PALACIOS LOPEZ BRAULIO GEOVANNY;1;44,4356164383562;2;SALAZAR CEVALLOS CARMEN MARIA;2;46,8356164383562;3; ; ; ; 
5;55;5021650000038;2;2;165;0;MEZA PEREZ JOHANA AMPARITO;2;26,3360655737705;1;SALAZAR CHACON VERONICA CECILIA;2;32,8191780821918;2; ; ; ; 
5;48;5037650000001;1;3;765;0;RODRIGUEZ YEPEZ MARIO OSWALDO;1;56,786301369863;3;SALAZAR CHALAPUD DIGNA ESPERANZA;2;56,3479452054795;3; ; ; ; 
5;5006;5051000000046;1;5;100;0;SALGADO ARIAS LUIS EFRAIN;1;59,9260273972603;3;SALAZAR CUITO CESAR ANIBAL;1;56,4739726027397;3; ; ; ; 
5;16;5170600000087;3;17;60;0;ROJAS CORREA TAILOR LENIN;1;40,1835616438356;2;SALAZAR ESCOBAR ALEJANDRA CRISTINA;2;20,6739726027397;1; ; ; ; 
5;6;5170800000013;1;17;80;0;TOBAR ARCE GALO GILBERTO;1;60,1479452054795;3;SALAZAR ESPINOZA GERMAN BOLIVAR;1;38,6830601092896;2; ; ; ; 
5;22014;5226300000004;2;22;630;0;ORDOÑEZ GUAMAN JUANA ESPERANZA;2;41,6054794520548;2;SALAZAR GREFA FRANCISCO DE ORELLANA;1;38,9945205479452;2; ; ; ; 
5;6;5021800000015;3;2;180;0;ARTEAGA MUNOZ GLORIA INES;2;37,6986301369863;2;SALAZAR GUARACA SILVIA EUGENIA;2;25,9863387978142;1; ; ; ; 
3;6;3080000000016;1;8;0;0;CEVALLOS CAPURRO DENNY MARELY;2;55,3150684931507;3;SALAZAR GUERRERO EDY ENRIQUE;1;36,2739726027397;2; ; ; ; 
5;4;5073500000024;6;7;350;0;MORA SANCHEZ DARWIN ROLANDO;1;31,5890410958904;2;SALAZAR HERNANDEZ XAVIER ARTURO;1;32,0986301369863;2; ; ; ; 
5;8;5097150000020;2;9;715;0;FIGUEROA BARCIA NELLY ELIZABETH;2;38,8794520547945;2;SALAZAR HOLGUIN LUIS FAUTINIANO;1;39,8794520547945;2; ; ; ; 
5;5;5012800000002;2;1;280;0;JIMENEZ GALAN MAURA LUCIA;2;43,3068493150685;2;SALAZAR JIMENEZ LADY AUXILIADORA;2;21,8169398907104;1; ; ; ; 
5;8;5099860000021;3;9;986;0;AVILA CRUZ CELESTE MAGALI;2;31,6246575342466;2;SALAZAR MARTINEZ ANA ESPERANZA;2;30,8849315068493;2; ; ; ; 
5;11;5134400000065;5;13;440;0;MENDOZA CEVALLOS VICTOR MANUEL;1;41,013698630137;2;SALAZAR MEDRANDA GLORIA ESPERANZA;2;45,5397260273973;3; ; ; ; 
5;5;5134500000024;4;13;450;0;SALAZAR CEDEÑO YOHANNA MARICELA;2;31,4904109589041;2;SALAZAR MERO EMERITA;2;52,3643835616438;3; ; ; ; 
5;2006;5021800000016;1;2;180;0;MONAR AGUILAR GLORIA DEL ROCIO;2;38,5054644808743;2;SALAZAR MICHILENA MARGOTH ELIZABETH;2;27,6931506849315;1; ; ; ; 
7;3;7010000000009;4;1;0;0;ZAMORA TORRES JOHANNA ELIZABETH;2;26,0218579234973;1;SALAZAR MORENO MARIA ESTELA;2;31,9397260273973;2; ; ; ; 
5;6;5073750000017;2;7;375;0;SANCHEZ HONORES ROSA MERCEDES;2;37,0958904109589;2;SALAZAR OLAYA LUIS FRANCISCO;1;45,5178082191781;3; ; ; ; 
7;1;7180000000005;1;18;0;0;SOLIS ORTIZ GUILLERMO EDUARDO;1;44,0246575342466;2;SALAZAR PAREDES RAMIRO LUPERCIO;1;31,9945205479452;2; ; ; ; 
5;9002;5097150000036;3;9;715;0;VAQUE JARAMILLO JORGE LUIS;1;37,2986301369863;2;SALAZAR PLUAS RODRIGO MIGUEL;1;49,2246575342466;3; ; ; ; 
5;8;5073750000023;2;7;375;0;MORAN SANCHEZ MARIO FRANCISCO;1;43,8657534246575;2;SALAZAR RAMIREZ SANTA GLADYS;2;41,5041095890411;2; ; ; ; 
5;56;5097150000033;3;9;715;0;MORALES MURILLO MORAYMA MAGALY;2;47,4082191780822;3;SALAZAR RODRIGUEZ ROBERT JUAN;1;41,1369863013699;2; ; ; ; 
5;8;5134770000018;3;13;477;0;SALTOS MACIAS SEGUNDO ULICES;1;50,3907103825137;3;SALAZAR ROSADO ROSA BLANCA;2;27,5534246575342;1; ; ; ; 
5;4;5032400000004;1;3;240;0;SIGUENCIA GARCIA MARCO FERNANDO;1;39,0767123287671;2;SALAZAR SALAZAR LAURO MOISES;1;46,155737704918;3; ; ; ; 
5;51;5170600000074;4;17;60;0;VELASCO CEPEDA CARLOS EMILIO;1;48,427397260274;3;SALAZAR SALAZAR ZOILA ELENA;2;40,8794520547945;2; ; ; ; 
7;6;7180000000017;1;18;0;0;SALAZAR FONSECA BYRON EDWIN;1;41,5808219178082;2;SALAZAR SANAGUANO SEGUNDO JOSE;1;67,7287671232877;4; ; ; ; 
5;10;5113100000026;2;11;310;0;YAGUANA CONDOY LORGIA AMADA;2;55,2630136986301;3;SALAZAR SARAGURO MARITZA ALBANIA;2;38;2; ; ; ; 
5;8;5100550000018;3;10;55;0;HARO POZO SANDRA FABIOLA;2;24,0794520547945;1;SALAZAR SIMBANA LUIS ALFONSO;1;34,3032786885246;2; ; ; ; 
5;5;5181450000010;1;18;145;0;GUTIERREZ ORTEGA VICTOR ANIBAL;1;43,6109589041096;2;SALAZAR TELLO ANGEL RAMIRO;1;48,0082191780822;3; ; ; ; 
5;6;5097150000016;1;9;715;0;VELEZ PLAZA DENIS DAVID;1;47,6191780821918;3;SALAZAR TIGUA WELLINGTON YULICE;1;46,8383561643836;3; ; ; ; 
5;8;5078600000021;3;7;860;0;PAREDES CHERO WILSON ANTONIO;1;31,3616438356164;2;SALAZAR TORRES JOSE GABRIEL;1;30,9205479452055;2; ; ; ; 
5;8;5017800000013;1;1;780;0;IÑAGUAZO NAULA ROSA MARGARITA;2;39,6986301369863;2;SALAZAR VASQUEZ MARIA MARLENE;2;22,4289617486339;1; ; ; ; 
5;5;5099860000011;2;9;986;0;ANZULEZ MAYEZA JAIME MODESTO;1;43,372602739726;2;SALAZAR VASQUEZ ZOILA ERNESTINA;2;42,9397260273973;2; ; ; ; 
5;21005;5216500000009;1;21;650;0;DE LA TORRE SANCHEZ MARCELO EDUARDO;1;35,7123287671233;2;SALAZAR YAHIGUAJE MARITZA ARILIZ;2;28,2328767123288;1; ; ; ; 
5;5;5076900000009;3;7;690;0;ALCIVAR CORDOVA MARIBEL ALEXANDRA;2;21,5753424657534;1;SALAZAR YUNGA CECILIA ALEXANDRA;2;26,1693989071038;1; ; ; ; 
5;22006;5227250000011;1;22;725;0;CASTILLO RIGOBERTO;1;47,5561643835616;3;SALCEDO ROJAS ANGEL BOLIVAR DE JESUS;1;47,413698630137;3; ; ; ; 
7;22014;7220000000005;1;22;0;0;ROMERO MOROCHO JOSE MARIA GUILLERMO;1;43,7232876712329;2;SALCEDO ROJAS MAGDALENA DEL CARMEN;2;43,3808219178082;2; ; ; ; 
5;3;5099650000007;1;9;965;0;SUAREZ VERA EDWIN VINICIO;1;28,4849315068493;1;SALCEDO TOMALA KLEBER ANDRES;1;27,8821917808219;1; ; ; ; 
5;71;5076900000015;3;7;690;0;MEJIA PROCEL FANNY RUTH;2;48,9972602739726;3;SALDAÑA BARZOSA GRACIELA ESPERANZA;2;50,2486338797814;3; ; ; ; 
5;4;5134800000016;1;13;480;0;ZAMBRANO IRIARTE BERTHA LUCRECIA;2;51,6383561643836;3;SALDARRIAGA LOPEZ NARCISO ALBERTO;1;43,0328767123288;2; ; ; ; 
5;5;5156210000006;2;15;621;0;BORJA PENAFIEL ESTHER VICTORIA;2;48,3424657534247;3;SALDARRIAGA MUNOZ SANTIAGO BIENVENIDO;1;44,7917808219178;2; ; ; ; 
5;48;5073750000001;1;7;375;0;SALGADO REY VICENTE BOLIVAR;1;50,9479452054794;3;SALGADO CABRERA YAMINA DE LOS ANGELES;2;28,4054794520548;1; ; ; ; 
7;8;7090000000148;4;9;0;0;YEPEZ AVILES JEANETTE MARITZA;2;51,7835616438356;3;SALGADO ROSERO CLARA ISMERIA;2;77,1397260273973;4; ; ; ; 
5;10;5170600000069;6;17;60;0;AGILA CARMEN ALVITA;2;42,8684931506849;2;SALGADO TALAVERA ADRIANA KATHERINE;2;24,6301369863014;1; ; ; ; 
5;8;5170600000063;7;17;60;0;BONILLA GALLARDO JUDITH MERCEDES;2;43,0383561643836;2;SALGUERO MUNOZ CARLOS HUMBERTO;1;49,8715846994535;3; ; ; ; 
5;5006;5051050000020;2;5;105;0;LEON CARDENAS JENNY ELIZABETH;2;31,9260273972603;2;SALGUERO RUBIO MARIA NELA;2;38,7404371584699;2; ; ; ; 
7;24;7170000000101;3;17;0;0;VALENCIA CANAR HERNAN OSWALDO;1;53,0465753424658;3;SALINAS AGUAGUINA VICTOR RAUL;1;27,2821917808219;1; ; ; ; 
5;6;5180900000013;1;18;90;0;BARRIONUEVO ZAMORA JESUS AMADOR;1;42,2540983606557;2;SALINAS BONILLA EDGAR SALOMON;1;34,5273224043716;2; ; ; ; 
3;55;3190000000013;1;19;0;0;RIVADENEIRA JARAMILLO JUAN FELIPE;1;47,2547945205479;3;SALINAS CUEVA SERGIO ALIPIO;1;42,1666666666667;2; ; ; ; 
5;4;5191300000004;2;19;130;0;SALINAS JIMENEZ OLIVIA MARIA;2;34,0054644808743;2;SALINAS EDGAR RAUL;1;36,7369863013699;2; ; ; ; 
7;5;7170000000067;11;17;0;0;CADENA ESCOBAR MARIO GAGARIN;1;45,3178082191781;3;SALINAS GUERRERO SEGUNDO MIGUEL;1;35,627397260274;2; ; ; ; 
5;9;5191300000009;1;19;130;0;ZHININ QUEZADA MANUEL GUILLERMO;1;33,6493150684932;2;SALINAS JIMENEZ DOMINGO LIVIO;1;35,1315068493151;2; ; ; ; 
7;19003;7190000000010;2;19;0;0;GUACHICHULCA CORDOVA HILDA MARGARITA;2;51,0438356164384;3;SALINAS LEON WILSON RENE;1;33,5095890410959;2; ; ; ; 
5;3;5094100000015;5;9;410;0;QUEVEDO VERA MARIA DEL CARMEN;2;48,6520547945205;3;SALINAS LIMONES CHARLY DARIO;1;22,2786885245902;1; ; ; ; 
5;8;5113300000020;2;11;330;0;VARGAS CORDOVA ANITA MARIA;2;35,1041095890411;2;SALINAS LIVISACA FANNY ELIZABETH;2;21,879781420765;1; ; ; ; 
5;56;5113350000019;1;11;335;0;SOTO SOTO FERNANDO FILEMON;1;44,6630136986301;2;SALINAS LUDEÑA CARLOS MANUEL;1;23,7287671232877;1; ; ; ; 
5;6;5094100000029;4;9;410;0;LEON PINCAY ANGEL DESIDERIO;1;37,2027397260274;2;SALINAS PALMA DENNYS XAVIER;2;36,5397260273973;2; ; ; ; 
7;19003;7190000000009;1;19;0;0;VALDEZ MARTINEZ OLGA ESPERANZA;2;32,8958904109589;2;SALINAS SARMIENTO LEONSO AMABLE;1;44,9150684931507;2; ; ; ; 
5;4;5196700000003;1;19;670;0;GONZALES CABRERA SIGIFREDO EDILBERTO;1;52,2219178082192;3;SALINAS SOTO EDGAR JAVIER;1;49,6739726027397;3; ; ; ; 
5;8;5127100000020;2;12;710;0;GAIBOR GALARZA JUANA MERCEDES;2;39,2767123287671;2;SALINAS TROYA FRESIA ELIZABETH;2;36,0328767123288;2; ; ; ; 
5;62;5113000000065;5;11;300;0;CUENCA MACAS EDUARDO;1;43,0027397260274;2;SALINAS VALVERDE ALEXANDRA PATRICIA;2;26,775956284153;1; ; ; ; 
5;48;5093900000005;5;9;390;0;ISASA BOHORQUEZ HERMINIA TARCILA;2;50,5327868852459;3;SALMERON CEVALLOS ISIDRO EUGENIO;1;54,0737704918033;3; ; ; ; 
7;9;7190000000012;2;19;0;0;ORTIZ ESPARZA SALVADOR;1;42,8712328767123;2;SALTO SOLANO JUAN LUIS;1;44,3095890410959;2; ; ; ; 
5;6;5134750000016;1;13;475;0;VELEZ GILCES MARTHA ALEXANDRA;2;28,358904109589;1;SALTOS ARCE PATRICIO GONZALO;1;28,4356164383562;1; ; ; ; 
5;17003;5170850000093;3;17;85;0;ACURIO SALAZAR MARIA ERNESTINA;2;54,8328767123288;3;SALTOS ARGUELLO LOURDES GRIMANEZA;2;39,0027397260274;2; ; ; ; 
5;71;5134500000032;2;13;450;0;ZAMBRANO VELASQUEZ VITALIANA ANTONIA;2;47,3424657534247;3;SALTOS BARBERAN CAROLINA AZUCENA;2;32,0547945205479;2; ; ; ; 
5;10;5134500000047;2;13;450;0;TOBAR AVILES JORGE EDUARDO;1;46,7786885245902;3;SALTOS BASURTO ALEXANDRA MONSERRATE;2;23,2575342465753;1; ; ; ; 
3;6;3180000000011;2;18;0;0;QUITUIZACA ORDONEZ LOURDES ELIZABETH;2;37,1342465753425;2;SALTOS GALARZA MAYRA DEL PILAR;2;28,8164383561644;1; ; ; ; 
7;62;7130000000101;5;13;0;0;GONZALEZ CABAL JORGE EDUARDO RAMON;1;58,9506849315068;3;SALTOS GUILLEN ROSSANNA LEOMAR;2;35,9123287671233;2; ; ; ; 
5;1;5061900000004;1;6;190;0;HERNANDEZ CASTILLO HECTOR OSWALDO;1;40,7479452054795;2;SALTOS INTRIAGO MARIA CAROLINA;2;42,4945355191257;2; ; ; ; 
7;5;7060000000019;3;6;0;0;OBREGON VITE GRACE AMPARO;2;44,9397260273973;2;SALTOS LEON LOURDES JACQUELINE;2;38,6284153005465;2; ; ; ; 
5;48;5134750000001;1;13;475;0;ZAMBRANO PINARGOTE MARIANA DEL CARMEN;2;44,9479452054794;2;SALTOS LOOR MARIA NARCISA;2;49,8114754098361;3; ; ; ; 
5;55;5134500000056;1;13;450;0;VARGAS RODRIGUEZ PATRICIO JAIME;1;35,8547945205479;2;SALTOS LOPEZ KLEIRE ENRIQUE;1;37,613698630137;2; ; ; ; 
5;17;5097900000028;1;9;790;0;PEÑAFIEL MINDIOLA VICTOR PENAFOR;1;51,7260273972603;3;SALTOS MONTALVO SOCRATES MELITON;1;44,4246575342466;2; ; ; ; 
5;56;5138400000019;1;13;840;0;ESPAÑA DELGADO ADRIANA ELENA;2;65,4301369863014;4;SALTOS ORMAZA JOSE ALFREDO;1;38,8712328767123;2; ; ; ; 
7;11;7130000000084;4;13;0;0;BAUTISTA VILLACIS EDGAR ERIBERTO;1;43,8904109589041;2;SALTOS SUAREZ MARIA BEATRIZ;2;47,2958904109589;3; ; ; ; 
5;12001;5129460000030;3;12;946;0;ALVAREZ ALVAREZ JULIO CESAR;1;44,0219178082192;2;SALVATIERRA AYALA SONNIA ROCIO;2;36,8821917808219;2; ; ; ; 
5;6;5099650000017;2;9;965;0;GARCIA CHASI ROSA ANITA;2;49,7835616438356;3;SALVATIERRA CASTILLO ROSA ALEJANDRINA;2;36,4328767123288;2; ; ; ; 
5;7007;5073750000031;1;7;375;0;GONZALEZ ASTUDILLO KLEBER OSWALDO;1;39,4465753424658;2;SALVATIERRA CONDOY RUBER ALEXANDER;1;28,8465753424658;1; ; ; ; 
5;10;5094200000044;4;9;420;0;GARCES VILLEGAS MARIANA DE JESUS;2;38,9561643835616;2;SALVATIERRA FERNANDEZ JUANA JANETH;2;37,1561643835616;2; ; ; ; 
5;4;5015560000006;3;1;556;0;GUERRERO PENAFIEL GENARO NICOLAS;1;50,0874316939891;3;SAMANIEGO CARCHIPULLA MARIA ROSARIO;2;46,155737704918;3; ; ; ; 
5;19020;5197750000014;2;19;775;0;AGUILAR MEDINA TIOFILO;1;52,0082191780822;3;SAMANIEGO DAVILA ENRIQUE;1;37,7561643835616;2; ; ; ; 
5;17007;5170600000109;4;17;60;0;MOLINA MEJIA MILTON ARNALDO;1;48,5945205479452;3;SAMANIEGO GAIBOR YOLANDA ELIZABETH;2;35,1369863013699;2; ; ; ; 
3;71;3170000000032;2;17;0;0;VEGA VELARDE HECKEL GUSTAVO;1;39,9890410958904;2;SAMANIEGO MAIGUA FRANKLIN OMAR;1;35,1178082191781;2; ; ; ; 
5;10;5061950000047;2;6;195;0;LASSO MINTA ANTONIO;1;55,9342465753425;3;SAMANIEGO MIRIAM SUSANA;2;38,6912568306011;2; ; ; ; 
5;14003;5145950000011;1;14;595;0;ORELLANA MOSCOSO MILTON IVAN;1;35,7369863013699;2;SAMANIEGO PELAEZ FLAVIO EDMUNDO;1;31,7123287671233;2; ; ; ; 
5;12003;5125150000027;2;12;515;0;VILLACRES FERNANDEZ FRANCISCO ALEJANDRO;1;39,9095890410959;2;SAMANIEGO PEREZ JAVIER HUMBERTO;1;41,3780821917808;2; ; ; ; 
5;6;5134770000010;1;13;477;0;INTRIAGO ANDRADE JORGE FEDERICO;1;59,0876712328767;3;SAMANIEGO SALVADOR FRANKLIN WILSON;1;45,8661202185792;3; ; ; ; 
5;4;5125400000016;1;12;540;0;CARRILLO CORTEZ WILFRIDO RODRIGO;1;61,7068493150685;3;SAMBACHE QUINA MANUEL MARIO;1;58,0956284153005;3; ; ; ; 
5;5;5146100000008;2;14;610;0;RAMONES CORDOVA CELIA ESTELA;2;36,3013698630137;2;SAMIQUI JESUS FELICIA DOMINGA MASSARELLO;2;51,8876712328767;3; ; ; ; 
7;8;7060000000034;2;6;0;0;ROJAS AREVALO ANGEL GUSTAVO;1;50,7131147540984;3;SAMPEDRO SILVA ANGELA INES;2;44,7287671232877;2; ; ; ; 
5;4;5058250000008;2;5;825;0;ALBAN MOLINA GERMAN GUALBERTO;1;50,7459016393443;3;SAMPEDRO TELLO JUANA ALVA;2;32,5178082191781;2; ; ; ; 
7;10;7050000000034;2;5;0;0;RIOFRIO ANTE CARLOS;1;44,3013698630137;2;SAMPEDRO TOAPANTA WILLIAM FABIAN;1;31,172602739726;2; ; ; ; 
3;13004;3130000000044;4;13;0;0;ALVARADO JIMENEZ JOSE VICENTE;1;45,1917808219178;3;SAN ANDRES MENDOZA YANDRY ANIBAL;1;26,3989071038251;1; ; ; ; 
5;4;5018850000006;3;1;885;0;MOROCHO PALTA SEGUNDO BENJAMIN;1;47,2794520547945;3;SAN MARTIN RIVAS AGUEDA DE JESUS;2;25,0712328767123;1; ; ; ; 
7;9;7060000000040;4;6;0;0;PANCHEZ HERNANDEZ GEORGINA PIEDAD;2;36,9808219178082;2;SANAGUANO PLAZA MAYRA ELIZABETH;2;31,972602739726;2; ; ; ; 
7;71;7060000000028;4;6;0;0;PILAMUNGA PILAMUNGA JUANA;2;30,8082191780822;2;SANAGUANO PUMALEMA MARIA OLIMPIA;2;58,7595628415301;3; ; ; ; 
5;6;5032450000010;1;3;245;0;AREVALO RUIZ CARLOS ARCESIO;1;41,8032786885246;2;SANANGO PULLA MANUEL ALEJANDRO;1;41,7561643835616;2; ; ; ; 
5;3;5134950000003;3;13;495;0;ALBAN CLAVIJO MIGUEL ANGEL;1;66,8246575342466;4;SANCHES VILLAMAR NANCYS OLGA;2;46,4754098360656;3; ; ; ; 
5;8;5129460000026;2;12;946;0;ALAVA RUIZ FRECIA CARLOTA;2;54,448087431694;3;SANCHEZ ALMEIDA CONSUELO ALEXANDRA;2;30,8849315068493;2; ; ; ; 
5;7;5094000000023;3;9;400;0;LOPEZ HUAYAMAVE GONZALO GEOVANI;1;42,1584699453552;2;SANCHEZ ALVARADO CARLOS VICENTE;1;52,572602739726;3; ; ; ; 
5;10;5093850000024;3;9;385;0;MUÑOZ MUNOZ CONSUELO DE LA NIEVE;2;42,1939890710383;2;SANCHEZ ANDRADE CRISTOBAL MARIANO;1;53,6054794520548;3; ; ; ; 
5;4;5112950000004;1;11;295;0;GRANDA SANCHEZ MIGUEL ROGELIO;1;44,2849315068493;2;SANCHEZ AVILA ANITA MARIELA;2;28,5095890410959;1; ; ; ; 
5;17;5112900000026;2;11;290;0;HERRERA MARTINEZ JUAN DARIO;1;35,9287671232877;2;SANCHEZ AZUERO DARWIN ROBER;1;25,772602739726;1; ; ; ; 
5;56;5112950000024;3;11;295;0;RAMIREZ SOLANO PETRONILA;2;36,986301369863;2;SANCHEZ BARBA NESTOR HERMENEGILDO;1;24,3342465753425;1; ; ; ; 
7;48;7070000000004;4;7;0;0;MEJIA MENENDEZ ROSA ISELDA;2;37,1260273972603;2;SANCHEZ BENITEZ CUMANDA IBELIA;2;38,431693989071;2; ; ; ; 
7;16010;7160000000009;1;16;0;0;SALCEDO PAZMINO MARCELO SIGIFREDO;1;45,9426229508197;3;SANCHEZ BONILLA MARCO VINICIO;1;48,1616438356164;3; ; ; ; 
5;4004;5040250000030;3;4;25;0;RAMIREZ LOPEZ HILDA BEATRIZ;2;25,7835616438356;1;SANCHEZ BURBANO MARTHA IRENE;2;31,0986301369863;2; ; ; ; 
5;56;5112900000030;3;11;290;0;GUZMAN ORDONEZ MERCEDES CARMELINA;2;66,1857923497268;4;SANCHEZ BUSTAMANTE MIRIAM ELIZABETH;2;25,5342465753425;1; ; ; ; 
5;5;5113300000012;3;11;330;0;CALDERON GUALAN GILBERTO POLIBIO;1;40,413698630137;2;SANCHEZ CALDERON EUDOLIO;1;79,1013698630137;4; ; ; ; 
5;51;5061950000055;5;6;195;0;VALDIVIESO VALDIVIEZO BLANCA ROSALY;2;27,3808219178082;1;SANCHEZ CALDERON LUIS HERIBERTO;1;27,6739726027397;1; ; ; ; 
5;7004;5076950000015;3;7;695;0;GALVEZ CORREA LUIS ALFREDO;1;55,4767123287671;3;SANCHEZ CALERO LUIS FELIPE;1;48,7835616438356;3; ; ; ; 
5;1;5073750000006;3;7;375;0;JIMENEZ OLARTE RICARDO EFRAIN;1;39,2109589041096;2;SANCHEZ CALLE TERESA SULEMA;2;33;2; ; ; ; 
5;1;5073550000006;3;7;355;0;MONTALVAN GONZALO ALFREDO;1;43,558904109589;2;SANCHEZ CELI TELMO BASILIO;1;60,3287671232877;3; ; ; ; 
5;5;5197750000006;2;19;775;0;MENDEZ CAJAMARCA FANNY RUTH;2;24,0904109589041;1;SANCHEZ CHAMBA LUZ MARLENE;2;24,013698630137;1; ; ; ; 
5;9;5093900000070;7;9;390;0;FLORES JAIME MANUEL ANSELMO;1;52,8082191780822;3;SANCHEZ CHAMBERS JUANA ALICIA;2;61,3095890410959;3; ; ; ; 
5;2006;5021650000022;2;2;165;0;SANCHEZ LOPEZ MARIA ANGELICA;2;23,2493150684931;1;SANCHEZ CHAVEZ GERMAN PATRICIO;1;29,6657534246575;1; ; ; ; 
5;56;5085800000021;3;8;580;0;ORELLANA FAREZ JOSE GERONIMO;1;56,186301369863;3;SANCHEZ CORTEZ NATANIEL;1;41,6657534246575;2; ; ; ; 
7;17;7090000000258;6;9;0;0;YAVAR MORAN DIGNA MARIA;2;58,3360655737705;3;SANCHEZ ESPINOZA SONNIA GRACIELA;2;47,3506849315068;3; ; ; ; 
5;3;5113000000014;4;11;300;0;HURTADO FLORES LUCIA BERNARDA;2;37,1397260273973;2;SANCHEZ FARFAN FRANCISCO EDUARDO;1;28,786301369863;1; ; ; ; 
7;24;7170000000104;6;17;0;0;GARZON GRIJALVA KARINA ELIZABETH;2;32,3095890410959;2;SANCHEZ GARCIA ANGELA MARIA;2;38,7185792349727;2; ; ; ; 
3;5;3020000000008;2;2;0;0;NAJERA PAREDES CARLOS ENRIQUE;1;56,1287671232877;3;SANCHEZ GAVILANEZ ALVARO DAMIAN;1;25,7506849315069;1; ; ; ; 
3;3;3170000000011;1;17;0;0;VASCONEZ CORDOVEZ LUCIA ELENA LEONOR;2;52,6383561643836;3;SANCHEZ GRENOW ELENA GERMANIA;2;31,3808219178082;2; ; ; ; 
3;71;3180000000013;1;18;0;0;GOMEZ CARRILLO VICENTE CIRO;1;65,6438356164384;4;SANCHEZ HIDALGO EDISON HERNAN;1;49,8196721311475;3; ; ; ; 
5;5;5113050000009;3;11;305;0;CABRERA ABAD YOLANDA MARIA;2;24,9534246575342;1;SANCHEZ HIDALGO NUVIA DEL CISNE;2;34,9232876712329;2; ; ; ; 
7;6;7170000000078;8;17;0;0;QUINTUÑA GONZALEZ GLADYS DOLORES;2;42,0601092896175;2;SANCHEZ JACOME VERONICA DE LAS MERCEDES;2;28,8520547945205;1; ; ; ; 
7;22006;7220000000013;1;22;0;0;YUMBO CHIMBO NICOLAS PATRICIO;1;49,772602739726;3;SANCHEZ JARA AIDE MAYRA;2;31,0082191780822;2; ; ; ; 
5;1004;5012800000014;2;1;280;0;MIGUITAMA SANCHO ANGEL SANTOS HIPOLITO;1;60,372602739726;3;SANCHEZ JARAMILLO LUZ ANGELITA;2;45,792349726776;3; ; ; ; 
5;48;5113110000001;1;11;311;0;CARRION CARRION LUIS BENITO;1;47,1342465753425;3;SANCHEZ JIMENEZ HECTOR FLORESMILO;1;71,5342465753425;4; ; ; ; 
5;10;5112950000021;3;11;295;0;MONCADA VILLEGAS ESTERFILIA;2;43,841095890411;2;SANCHEZ JUAN FRANCISCO;1;57,4876712328767;3; ; ; ; 
7;6;7170000000082;12;17;0;0;ARIAS NARVAEZ CRISTINA ROSARIO;2;61,6109589041096;3;SANCHEZ LEON CRISTOBAL VICENTE;1;55,441095890411;3; ; ; ; 
5;56;5040050000046;2;4;5;0;ROSERO MEDISIS LUCIA DEL CARMEN;2;46,9808219178082;3;SANCHEZ LEON JULIO CESAR;1;50,3251366120219;3; ; ; ; 
3;5;3170000000023;3;17;0;0;ARELLANO GALLEGOS GONZALO ENRIQUE;1;69,4849315068493;4;SANCHEZ LEON LUIS RAMIRO;1;47,758904109589;3; ; ; ; 
5;4;5125250000011;2;12;525;0;SOTOMAYOR SOTOMAYOR ERIKA CAROLINA;2;31,5369863013699;2;SANCHEZ LEON WASINGTON FELIPE;1;35,5424657534247;2; ; ; ; 
